10,41,13000
10,45,12993
10,41,12954
10,41,12790
10,42,12811
10,42,12821
10,39,12711
10,44,12811
10,39,12983
10,40,12892
10,44,12851
10,41,12804
10,40,12933
10,41,12687
10,44,12915
10,42,12946
10,42,12902
10,39,12898
10,44,12831
10,41,12941
10,42,12932
10,42,12829
10,40,12771
10,39,12747
10,43,12911
10,40,12982
10,40,13110
10,43,12868
10,43,13010
10,42,12832
10,43,13042
10,42,12812
10,42,12921
10,41,13035
10,41,13070
10,43,13027
10,40,12877
10,43,12849
10,42,12770
10,42,12824
10,40,12969
10,45,12834
10,43,12932
10,40,12779
10,42,13145
10,40,12964
10,42,13017
10,39,12753
10,41,12825
10,40,12802
10,38,12853
10,40,13069
10,45,12920
10,39,12922
10,42,12959
10,43,12913
10,41,12948
10,42,13007
10,42,12967
10,43,12774
10,39,12894
10,43,12904
10,43,12761
10,43,12880
10,42,12950
10,44,13072
10,43,12717
10,43,12910
10,46,12802
10,41,12919
10,42,12933
10,40,12900
10,39,12961
10,43,13047
10,41,12888
10,42,12899
10,40,12954
10,39,12851
10,42,12987
10,39,12987
10,41,12904
10,46,12928
10,39,12823
10,42,12895
10,41,13009
10,42,12807
10,42,12876
10,44,13158
10,40,12938
10,44,12581
10,41,12845
10,41,12912
10,40,12833
10,41,13083
10,40,12787
10,45,13034
10,43,13104
10,45,12992
10,43,12912
10,42,12940
