9,35,6381
9,33,6412
9,38,6480
9,35,6652
9,36,6609
9,37,6330
9,37,6456
9,36,6496
9,36,6483
9,37,6405
9,34,6442
9,35,6399
9,36,6562
9,37,6393
9,36,6444
9,38,6537
9,34,6654
9,35,6567
9,37,6528
9,37,6509
9,34,6536
9,38,6424
9,33,6502
9,37,6487
9,33,6358
9,34,6417
9,35,6410
9,37,6576
9,35,6610
9,38,6445
9,35,6545
9,36,6581
9,36,6613
9,34,6475
9,36,6433
9,33,6522
9,34,6500
9,37,6527
9,36,6466
9,37,6448
9,35,6439
9,37,6392
9,34,6507
9,35,6569
9,35,6376
9,37,6612
9,33,6540
9,35,6518
9,37,6504
9,36,6497
9,34,6379
9,36,6604
9,35,6349
9,37,6542
9,37,6517
9,38,6438
9,34,6600
9,36,6633
9,33,6551
9,35,6591
9,35,6491
9,35,6442
9,36,6505
9,35,6463
9,36,6350
9,33,6392
9,33,6523
9,36,6572
9,36,6582
9,36,6614
9,36,6458
9,40,6511
9,39,6369
9,36,6300
9,36,6560
9,37,6359
9,36,6636
9,36,6494
9,35,6551
9,34,6393
9,36,6425
9,37,6550
9,35,6547
9,36,6619
9,36,6514
9,35,6354
9,38,6455
9,37,6582
9,34,6503
9,34,6542
9,37,6422
9,34,6410
9,38,6588
9,38,6573
9,37,6531
9,37,6400
9,37,6551
9,36,6458
9,34,6474
9,38,6551
