12,48,18183
12,46,18190
12,47,17810
12,47,18112
12,47,18154
12,47,18161
12,43,17946
12,46,17977
12,47,17983
12,45,17920
12,47,17956
12,50,18090
12,44,17853
12,45,18104
12,45,18259
12,46,18215
12,49,17937
12,45,18080
12,44,18147
12,44,18253
12,47,17975
12,46,18337
12,47,18060
12,44,18128
12,45,18188
12,44,17888
12,48,18071
12,47,18131
12,46,17795
12,46,18075
12,48,18210
12,44,18105
12,47,18100
12,45,18133
12,45,17996
12,49,18015
12,44,17730
12,47,18139
12,47,17933
12,44,18223
12,48,18096
12,46,18066
12,46,18068
12,48,18107
12,45,18060
12,46,18063
12,48,18174
12,45,17668
12,46,17942
12,45,18202
12,47,18240
12,46,17952
12,47,18135
12,48,18244
12,44,18195
12,47,18135
12,47,17971
12,43,18181
12,48,17846
12,45,18035
12,46,17979
12,47,17984
12,48,18059
12,46,18040
12,49,17775
12,47,18019
12,43,18259
12,50,17915
12,47,18049
12,43,18086
12,46,17952
12,44,17990
12,46,18167
12,46,18130
12,44,17875
12,47,17882
12,47,18038
12,47,18195
12,48,18009
12,47,17980
12,48,18282
12,45,18198
12,47,18292
12,45,18115
12,48,17901
12,45,18007
12,44,18071
12,46,18083
12,45,18012
12,45,18130
12,45,18057
12,48,18076
12,46,18111
12,45,18007
12,47,18214
12,46,18097
12,45,18113
12,47,18075
12,46,17906
12,48,18106
