9,47,14405
9,48,14242
9,47,14201
9,47,14120
9,42,14288
9,49,14380
9,49,14367
9,48,14333
9,49,14372
9,47,14488
9,46,14325
9,49,14150
9,45,14377
9,47,14268
9,52,14384
9,45,14157
9,45,14180
9,47,14451
9,49,14141
9,45,14313
9,49,14120
9,47,14443
9,48,14256
9,44,14398
9,47,14355
9,47,14302
9,45,14338
9,44,14137
9,48,14052
9,46,14321
9,49,14258
9,47,14308
9,45,14408
9,46,14311
9,43,14202
9,47,14229
9,50,14454
9,46,14299
9,49,14267
9,48,14355
9,45,14263
9,46,14229
9,46,14410
9,47,14106
9,52,14389
9,46,14290
9,47,14274
9,45,14139
9,46,14223
9,47,14055
9,46,14218
9,45,14350
9,42,14122
9,48,14322
9,46,14288
9,50,14356
9,47,14368
9,50,14584
9,44,14479
9,48,14153
9,46,14287
9,45,14376
9,49,14278
9,42,14084
9,45,14241
9,48,14098
9,48,14290
9,47,14476
9,44,14289
9,46,14279
9,45,14264
9,49,14316
9,44,14477
9,46,14326
9,44,14381
9,49,14411
9,49,14298
9,45,14163
9,45,14149
9,47,14391
9,47,14178
9,48,14096
9,47,14206
9,44,14426
9,47,14376
9,45,14441
9,46,14076
9,46,14082
9,44,14329
9,44,14408
9,46,14251
9,47,14253
9,49,14120
9,45,14338
9,44,14427
9,45,14365
9,49,14251
9,45,13906
9,49,14430
9,46,14004
