311043.14582469524,27,13,0,1,9.502234710998202e-8,0.001578022337547589,4.8642020304193867e-4,310808.74602528854,34,40,0,28,0.0016168655170751133,0.002321575419039527,4.886475190515928e-4,311108.8563287359,26,12,0,0,0,0.001765412746528271,5.374153206190241e-4,4.372556327534305e-4,-0.00796975909695874,0.001458115060246623,0.028717279764860604,0.02147782525433764,0.02363442250865222,0.01814460262316444,0.02973690752902225,0.02215291141749233
312662.91901416774,31,13,0,1,5.1756182216515e-5,0.0013922485237226104,4.4443595951272055e-4,312496.0985710117,31,13,0,1,5.1756182216515e-5,0.0013922485237226104,4.4443595951272055e-4,312732.522459272,29,12,0,0,0,0.0015781059852751794,5.118062819202804e-4,0.006442754391029926,0.006442754391029926,0.008045763591388422,0.019245611087709946,0.013651496062898488,0.019245611087709946,0.013651496062898488,0.019483069552055365,0.013776749865141814
314555.6566481111,29,12,0,0,0,0.0017500582427699696,5.605992189038361e-4,314378.11432328826,35,53,0,41,0.0018683079219125023,0.002963793186163701,5.27657201560187e-4,314620.944828643,29,12,0,0,0,0.0017500582427699696,5.605992189038361e-4,0.01729958873203863,0.009749013905860249,0.01729958873203863,0.016006406533963013,0.011370409688827366,0.016144722070841944,0.012019694129017737,0.016006406533963013,0.011370409688827366
311133.0660368062,30,12,0,0,0,0.0014802785093011959,4.7840603892904544e-4,310941.3007451828,37,62,0,50,0.002680745561992744,0.003493507315606907,5.464564067649902e-4,311198.3542173381,30,12,0,0,0,0.0014802785093011959,4.7840603892904544e-4,-0.001130313292106333,-0.010977828975739179,-0.001130313292106333,0.034413785002062824,0.027798888887305858,0.03483000901894806,0.0296266393835173,0.034413785002062824,0.027798888887305858
314021.3630687779,28,12,0,0,0,0.0020875007951392656,6.459663137731868e-4,313833.98045407544,34,34,0,22,8.619496172888632e-4,0.002270494720778709,5.038404897328986e-4,314086.65124930977,28,12,0,0,0,0.0020875007951392656,6.459663137731868e-4,0.01598085411173411,0.010069653396023615,0.01598085411173411,0.04478913025549336,0.037087863335718015,0.04050300299050558,0.03475876497805268,0.04478913025549336,0.037087863335718015
311148.5145003539,28,12,0,0,0,0.002301922945022046,7.183537201680189e-4,310957.3594505308,38,102,0,90,0.005242375995149233,0.0064568716171461964,8.13228197606784e-4,311213.80268088577,28,12,0,0,0,0.002301922945022046,7.183537201680189e-4,0.0014443917694091368,-0.015182087391370391,0.0014443917694091368,0.026747964457820017,0.01964296377548608,0.020674887646093598,0.015351649760945558,0.026747964457820017,0.01964296377548608
313481.1526042149,30,14,0,2,1.3030011667399102e-4,0.0013863731219397853,4.0621100985326145e-4,313274.1637049133,39,121,0,109,0.006941752383534635,0.007272527861405709,8.451863585122414e-4,313555.7676676799,30,14,0,2,1.3030011667399102e-4,0.0013863731219397853,4.0621100985326145e-4,0.010263669405865095,-0.008503296416274786,0.010263669405865095,0.05298505545607224,0.040493151959693045,0.05824676415220442,0.044080378730330105,0.05298505545607224,0.040493151959693045
313991.3810422912,28,12,0,0,0,0.0016321547678771217,5.433653817134844e-4,313783.65906611877,35,44,0,32,0.0016711495298117318,0.002535352371368761,4.931951133668586e-4,314056.66922282305,28,12,0,0,0,0.0016321547678771217,5.433653817134844e-4,0.016664316667997614,0.00836568097288648,0.016664316667997614,0.06654963365537458,0.049317229387651706,0.061379479194459186,0.045743595400468975,0.06654963365537458,0.049317229387651706
313316.64565728104,27,12,0,0,0,0.0014966839074314771,4.997766241272165e-4,313094.3283547644,34,33,0,21,0.0012323738928185588,0.0020688984783099494,4.388495582745211e-4,313381.9338378129,27,12,0,0,0,0.0014966839074314771,4.997766241272165e-4,0.012491758143354126,0.004711194064280555,0.012491758143354126,0.0278335079853661,0.021639509049812215,0.02757046196647328,0.020283803268188183,0.0278335079853661,0.021639509049812215
312273.01814920706,29,13,0,1,7.338621603521454e-5,0.0018296288499824495,5.896574736759962e-4,312049.7555778926,39,105,0,93,0.006022679510593964,0.0068821227779043885,8.658254517416681e-4,312342.9697712055,29,13,0,1,7.338621603521454e-5,0.0018296288499824495,5.896574736759962e-4,0.005398627784002574,-0.012677407066746582,0.005398627784002574,0.029859464694094506,0.024863038337809968,0.03586538756999069,0.02872520804112132,0.029859464694094506,0.024863038337809968
