10,57,33264
10,58,33239
10,57,33185
10,62,33291
10,58,32897
10,60,33225
10,55,33042
10,60,33072
10,56,32884
10,58,33102
10,58,33375
10,58,32879
10,58,33252
10,58,32828
10,57,33075
10,55,32953
10,58,33154
10,61,32903
10,58,33262
10,58,33112
10,56,33039
10,58,32892
10,56,33044
10,58,33083
10,55,33404
10,60,32995
10,55,32974
10,57,33167
10,56,33045
10,59,33300
10,56,33025
10,54,33154
10,59,33242
10,58,33248
10,54,32808
10,59,32982
10,56,33220
10,56,33062
10,59,33152
10,62,33424
10,61,32884
10,58,33034
10,55,33085
10,55,32982
10,57,32860
10,55,32655
10,57,33013
10,57,33127
10,59,33182
10,52,33018
10,57,33148
10,60,32968
10,60,32844
10,59,32874
10,60,33265
10,58,32943
10,58,33092
10,59,33310
10,58,32931
10,63,33027
10,56,33041
10,56,33081
10,56,33061
10,59,32991
10,56,33329
10,60,33155
10,58,33162
10,61,32723
10,61,32912
10,57,33069
10,60,33116
10,57,33063
10,56,33247
10,56,33014
10,58,33130
10,60,32857
10,60,33482
10,60,32958
10,55,33012
10,60,32913
10,59,33321
10,59,33358
10,57,33207
10,55,33094
10,57,33135
10,57,33101
10,55,33183
10,60,33246
10,56,33142
10,58,33106
10,60,32908
10,57,33030
10,55,33199
10,56,33060
10,58,32951
10,56,32800
10,60,33076
10,55,32874
10,56,33135
10,56,32794
