12,82,107091
12,82,108086
12,84,107622
12,80,108048
12,86,107914
12,83,107583
12,81,107281
12,80,107334
12,81,107837
12,83,106976
12,84,107519
12,81,107069
12,77,107515
12,83,107288
12,79,107821
12,85,107737
12,81,106811
12,78,107168
12,83,107859
12,79,107420
12,85,107361
12,82,107194
12,78,107726
12,80,106984
12,82,107390
12,80,107158
12,90,107772
12,89,107303
12,84,107437
12,81,107569
12,81,107754
12,83,107407
12,80,106880
12,80,107482
12,85,107175
12,83,107382
12,82,107511
12,86,106973
12,82,107473
12,85,107461
12,85,107961
12,81,107915
12,81,107277
12,82,107180
12,81,107645
12,79,108038
12,80,107949
12,82,107322
12,81,107590
12,82,107935
12,82,107513
12,84,108041
12,84,107665
12,85,107362
12,81,107197
12,83,107441
12,82,107472
12,85,107241
12,81,107229
12,83,107526
12,85,107792
12,86,107653
12,85,107752
12,82,107190
12,83,107414
12,83,107548
12,83,107715
12,80,107468
12,84,107478
12,82,107347
12,80,107781
12,85,107464
12,81,107856
12,84,107612
12,87,107437
12,87,107611
12,81,107534
12,85,107612
12,80,107447
12,83,106654
12,80,107611
12,85,107357
12,85,107829
12,85,107275
12,86,107413
12,84,107036
12,84,108157
12,81,107811
12,84,107625
12,85,107557
12,81,107741
12,78,107072
12,83,107399
12,83,107995
12,82,107592
12,81,107435
12,80,107818
12,82,107330
12,84,107164
12,84,107883
