12,83,107872
12,81,107443
12,82,107852
12,81,107683
12,83,107397
12,79,107512
12,80,107559
12,81,107790
12,87,107205
12,86,107347
12,78,107872
12,81,107238
12,88,107788
12,83,107695
12,85,107423
12,78,107571
12,80,107732
12,85,107357
12,82,107353
12,83,107429
12,82,107488
12,80,107359
12,79,107434
12,84,107839
12,81,107119
12,83,107565
12,84,107832
12,86,107737
12,82,107454
12,83,107779
12,81,107255
12,84,107657
12,84,107440
12,78,107160
12,84,106779
12,82,107418
12,84,107190
12,84,107238
12,82,107726
12,84,107788
12,80,107536
12,83,107639
12,89,107839
12,81,107712
12,82,107967
12,83,107324
12,81,107592
12,82,107180
12,87,107540
12,84,106740
12,83,107415
12,80,107311
12,80,107121
12,79,107542
12,86,107629
12,82,107374
12,83,107870
12,84,107781
12,86,107375
12,87,107640
12,79,107653
12,83,107796
12,83,107064
12,82,107609
12,82,108154
12,83,107377
12,79,107090
12,80,107346
12,83,107159
12,84,107766
12,83,108183
12,81,107251
12,83,107344
12,86,107689
12,84,107687
12,87,108194
12,83,107322
12,85,107687
12,81,107736
12,88,107640
12,84,107573
12,81,107604
12,84,106849
12,80,107773
12,79,107364
12,76,108105
12,79,107545
12,81,107609
12,81,107083
12,83,107438
12,84,107466
12,82,107807
12,82,107598
12,83,107442
12,78,107910
12,80,107543
12,83,107294
12,79,107272
12,82,108037
12,84,106985
