9,21,1466
9,20,1484
9,21,1542
9,22,1554
9,21,1518
9,21,1628
9,22,1583
9,21,1470
9,23,1548
9,24,1559
9,23,1494
9,21,1500
9,20,1452
9,22,1550
9,23,1571
9,22,1508
9,23,1550
9,22,1545
9,21,1496
9,22,1526
9,20,1503
9,21,1537
9,23,1564
9,23,1544
9,23,1563
9,22,1468
9,22,1607
9,21,1532
9,21,1523
9,25,1506
9,22,1514
9,22,1515
9,21,1522
9,21,1553
9,24,1493
9,20,1497
9,24,1575
9,22,1484
9,22,1561
9,21,1557
9,20,1543
9,21,1612
9,23,1540
9,21,1519
9,21,1532
9,23,1531
9,21,1571
9,22,1490
9,22,1578
9,19,1635
9,21,1526
9,23,1501
9,21,1582
9,21,1514
9,23,1513
9,22,1514
9,24,1591
9,22,1531
9,24,1533
9,22,1571
9,22,1505
9,22,1514
9,22,1564
9,20,1538
9,23,1506
9,22,1522
9,20,1549
9,21,1549
9,22,1561
9,24,1571
9,21,1552
9,21,1487
9,22,1582
9,21,1578
9,23,1614
9,22,1509
9,22,1567
9,19,1519
9,21,1543
9,21,1555
9,21,1542
9,20,1531
9,23,1517
9,20,1527
9,21,1462
9,20,1550
9,23,1514
9,22,1521
9,20,1573
9,23,1577
9,20,1450
9,22,1523
9,23,1544
9,22,1554
9,22,1504
9,20,1512
9,24,1604
9,23,1528
9,23,1543
9,21,1538
