12,27,3527
12,27,3405
12,25,3526
12,24,3398
12,28,3366
12,23,3509
12,27,3452
12,26,3474
12,26,3584
12,26,3490
12,27,3483
12,25,3451
12,27,3503
12,28,3544
12,29,3457
12,25,3299
12,25,3505
12,24,3448
12,29,3436
12,27,3513
12,25,3439
12,26,3428
12,29,3555
12,28,3498
12,28,3340
12,25,3333
12,26,3487
12,24,3505
12,24,3516
12,25,3525
12,27,3462
12,26,3429
12,26,3551
12,26,3420
12,25,3455
12,26,3447
12,26,3350
12,26,3517
12,26,3528
12,25,3387
12,28,3447
12,27,3506
12,25,3496
12,28,3458
12,26,3544
12,26,3417
12,27,3517
12,26,3470
12,27,3475
12,25,3469
12,25,3487
12,28,3454
12,26,3354
12,25,3529
12,24,3538
12,23,3404
12,28,3449
12,29,3563
12,25,3562
12,27,3528
12,25,3514
12,26,3506
12,27,3448
12,26,3635
12,25,3541
12,25,3504
12,28,3459
12,26,3493
12,26,3521
12,26,3394
12,26,3505
12,26,3593
12,24,3538
12,27,3428
12,29,3497
12,28,3488
12,27,3502
12,26,3532
12,28,3463
12,29,3538
12,25,3495
12,23,3527
12,25,3514
12,26,3439
12,27,3528
12,26,3452
12,27,3474
12,27,3385
12,26,3507
12,25,3532
12,27,3443
12,26,3449
12,26,3505
12,27,3330
12,27,3492
12,28,3467
12,28,3445
12,28,3491
12,27,3466
12,25,3580
