10,25,2616
10,25,2711
10,23,2639
10,26,2595
10,24,2663
10,23,2607
10,25,2677
10,25,2666
10,25,2622
10,24,2595
10,24,2743
10,26,2681
10,26,2785
10,22,2647
10,25,2725
10,24,2636
10,25,2655
10,23,2636
10,25,2670
10,23,2605
10,24,2589
10,25,2597
10,25,2633
10,23,2727
10,25,2666
10,23,2656
10,26,2746
10,25,2680
10,25,2583
10,27,2632
10,22,2604
10,24,2567
10,22,2722
10,23,2648
10,24,2580
10,24,2584
10,25,2716
10,22,2626
10,25,2617
10,22,2538
10,25,2721
10,25,2689
10,25,2628
10,26,2666
10,23,2607
10,23,2627
10,23,2651
10,25,2644
10,25,2687
10,23,2552
10,27,2622
10,25,2708
10,25,2621
10,25,2650
10,25,2643
10,24,2679
10,22,2713
10,27,2743
10,24,2680
10,23,2682
10,26,2652
10,26,2718
10,23,2570
10,23,2595
10,25,2635
10,24,2607
10,23,2615
10,24,2643
10,25,2730
10,24,2672
10,25,2618
10,23,2670
10,24,2645
10,25,2604
10,25,2672
10,24,2723
10,24,2693
10,21,2605
10,25,2611
10,23,2679
10,25,2635
10,25,2734
10,23,2608
10,24,2759
10,26,2640
10,23,2677
10,24,2666
10,26,2664
10,23,2596
10,23,2560
10,23,2612
10,23,2702
10,23,2666
10,24,2680
10,25,2616
10,21,2698
10,24,2635
10,26,2668
10,25,2678
10,23,2639
