9,21,1520
9,23,1512
9,24,1529
9,22,1530
9,22,1588
9,22,1588
9,23,1485
9,21,1458
9,21,1489
9,20,1490
9,23,1545
9,25,1566
9,23,1545
9,19,1554
9,20,1505
9,22,1480
9,19,1491
9,22,1560
9,24,1509
9,22,1583
9,20,1554
9,22,1594
9,21,1530
9,22,1535
9,22,1555
9,19,1520
9,22,1522
9,25,1561
9,21,1558
9,21,1495
9,22,1454
9,22,1605
9,21,1544
9,22,1563
9,22,1476
9,21,1510
9,22,1586
9,23,1560
9,22,1500
9,21,1536
9,23,1505
9,20,1534
9,24,1502
9,21,1543
9,21,1531
9,22,1530
9,24,1595
9,19,1503
9,22,1535
9,22,1638
9,21,1505
9,21,1528
9,21,1460
9,21,1584
9,21,1479
9,23,1526
9,20,1632
9,23,1485
9,20,1461
9,23,1554
9,23,1489
9,21,1534
9,20,1557
9,20,1470
9,21,1516
9,22,1554
9,24,1626
9,21,1559
9,24,1597
9,22,1568
9,24,1526
9,19,1516
9,21,1574
9,22,1483
9,23,1507
9,24,1530
9,22,1510
9,22,1487
9,22,1502
9,21,1583
9,19,1576
9,21,1453
9,21,1554
9,21,1595
9,23,1527
9,24,1590
9,23,1565
9,21,1542
9,22,1520
9,23,1534
9,22,1542
9,23,1485
9,22,1493
9,23,1555
9,23,1499
9,19,1531
9,21,1528
9,22,1507
9,21,1533
9,21,1572
