12,91,142222
12,89,142154
12,93,142145
12,91,142134
12,88,142232
12,90,142727
12,91,141897
12,92,142442
12,95,142199
12,89,142041
12,91,142115
12,88,142215
12,85,141705
12,89,141862
12,88,142117
12,87,141850
12,88,142049
12,91,142181
12,96,142174
12,93,142375
12,88,142108
12,89,141579
12,92,142361
12,89,142301
12,87,142032
12,88,141994
12,93,142465
12,88,142488
12,89,142373
12,90,142451
12,89,141857
12,92,141747
12,94,141671
12,89,142177
12,89,142267
12,91,142310
12,92,141783
12,91,141942
12,90,142024
12,92,142332
12,90,142661
12,90,141829
12,91,141732
12,90,142094
12,84,142606
12,86,143022
12,86,142096
12,89,142268
12,91,142074
12,87,142237
12,92,142168
12,94,141659
12,90,142480
12,87,142856
12,87,142154
12,86,142147
12,91,142083
12,84,142156
12,86,142588
12,91,142091
12,89,141998
12,88,142274
12,91,142155
12,89,141730
12,94,142366
12,90,142691
12,90,142485
12,91,142425
12,86,142143
12,85,141673
12,84,142181
12,90,141413
12,85,142675
12,84,142721
12,93,142234
12,89,143037
12,87,142345
12,88,142577
12,87,142049
12,91,142287
12,87,142405
12,90,142307
12,86,142315
12,86,142386
12,84,142070
12,91,142134
12,93,141967
12,86,141954
12,92,142302
12,87,142515
12,90,142041
12,90,142290
12,92,142282
12,89,142187
12,91,142372
12,93,142439
12,92,141969
12,90,141997
12,95,142115
12,86,142042
