9,62,37306
9,64,37330
9,63,37223
9,59,37237
9,60,37174
9,57,37068
9,57,37027
9,66,36960
9,64,37237
9,62,37299
9,63,36918
9,60,37120
9,61,37139
9,65,37114
9,62,37152
9,57,37076
9,57,37537
9,62,37441
9,57,37183
9,63,36970
9,64,37195
9,60,37271
9,59,37192
9,59,37191
9,60,37349
9,63,36904
9,61,37336
9,62,37206
9,60,37111
9,61,37079
9,61,37136
9,59,37350
9,66,37024
9,66,37029
9,61,37279
9,61,37237
9,63,37251
9,59,37020
9,65,37436
9,60,37392
9,56,37305
9,62,37498
9,61,37279
9,61,37138
9,61,37097
9,58,37303
9,59,36971
9,61,37068
9,59,37211
9,61,36913
9,58,37057
9,61,37087
9,68,37202
9,62,37149
9,53,37033
9,63,36943
9,61,37055
9,60,36954
9,62,37278
9,60,36710
9,65,37298
9,62,37189
9,62,37263
9,62,37138
9,62,36891
9,59,37068
9,59,37121
9,64,37221
9,59,37125
9,62,37211
9,62,37229
9,61,36944
9,59,37197
9,62,37184
9,61,37145
9,63,36997
9,64,37199
9,62,37142
9,61,37187
9,61,37239
9,64,37141
9,62,37320
9,63,37288
9,61,37317
9,60,37102
9,64,37119
9,62,37464
9,64,37280
9,58,37308
9,61,36935
9,63,37181
9,63,37391
9,65,37161
9,63,36914
9,63,37454
9,62,36914
9,64,37224
9,59,36884
9,62,37344
9,62,37340
